Path,File,contributers,top,major,minor
mozilla-releng_build-puppet,local.pp,4,0.25,4,0
mozilla-releng_build-puppet,bin.pp,5,0.42857142857142855,5,0
mozilla-releng_build-puppet,pkgdmg.pp,4,0.6666666666666666,4,0
mozilla-releng_build-puppet,screenresolution.pp,5,0.6666666666666666,5,0
mozilla-releng_build-puppet,config-moco.pp,2,0.6,2,0
mozilla-releng_build-puppet,common_known_hosts.pp,5,0.3333333333333333,5,0
mozilla-releng_build-puppet,known_host.pp,3,0.5,3,0
mozilla-releng_build-puppet,initd.pp,3,0.5,3,0
mozilla-releng_build-puppet,launchd.pp,3,0.5,3,0
mozilla-releng_build-puppet,wget.pp,8,0.375,8,0
mozilla-releng_build-puppet,account.pp,11,0.5161290322580645,4,7
mozilla-releng_build-puppet,autologin.pp,5,0.47058823529411764,5,0
mozilla-releng_build-puppet,talos.pp,5,0.42857142857142855,5,0
mozilla-releng_build-puppet,httpd.pp,10,0.5263157894736842,5,5
mozilla-releng_build-puppet,appearence.pp,1,1.0,1,0
mozilla-releng_build-puppet,appearance.pp,7,0.42857142857142855,7,0
mozilla-releng_build-puppet,mailx.pp,5,0.5,5,0
mozilla-releng_build-puppet,postfix.pp,5,0.5,5,0
mozilla-releng_build-puppet,appstate.pp,4,0.3333333333333333,4,0
mozilla-releng_build-puppet,aws.pp,7,0.47058823529411764,7,0
mozilla-releng_build-puppet,mercurial.pp,4,0.42857142857142855,4,0
mozilla-releng_build-puppet,mod_passenger.pp,3,0.5,3,0
mozilla-releng_build-puppet,mod_ssl.pp,3,0.5,3,0
mozilla-releng_build-puppet,puppetserver.pp,3,0.5714285714285714,3,0
mozilla-releng_build-puppet,standalone.pp,2,0.7,2,0
mozilla-releng_build-puppet,sync_data.pp,2,0.6666666666666666,2,0
mozilla-releng_build-puppet,update_crl.pp,2,0.6,2,0
mozilla-releng_build-puppet,puppetmaster.pp,6,0.2857142857142857,6,0
mozilla-releng_build-puppet,iptables.pp,5,0.3333333333333333,5,0
mozilla-releng_build-puppet,alsa.pp,4,0.25,4,0
mozilla-releng_build-puppet,gtk2.pp,4,0.25,4,0
mozilla-releng_build-puppet,pango.pp,4,0.25,4,0
mozilla-releng_build-puppet,telnet.pp,4,0.25,4,0
mozilla-releng_build-puppet,x_libs.pp,5,0.2,5,0
mozilla-releng_build-puppet,keys.pp,17,0.3584905660377358,5,12
mozilla-releng_build-puppet,userconfig.pp,6,0.631578947368421,6,0
mozilla-releng_build-puppet,hpasm.pp,3,0.5,3,0
mozilla-releng_build-puppet,hplog.pp,3,0.5,3,0
mozilla-releng_build-puppet,hp_health.pp,3,0.5714285714285714,3,0
mozilla-releng_build-puppet,supervisor.pp,2,0.7142857142857143,2,0
mozilla-releng_build-puppet,services.pp,13,0.21212121212121213,7,6
mozilla-releng_build-puppet,xvfb.pp,3,0.5,3,0
mozilla-releng_build-puppet,openipmi.pp,5,0.5,5,0
mozilla-releng_build-puppet,tzdata.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,xcode_cmdline_tools.pp,4,0.625,4,0
mozilla-releng_build-puppet,java.pp,6,0.375,6,0
mozilla-releng_build-puppet,hgtool.pp,5,0.42857142857142855,5,0
mozilla-releng_build-puppet,mobile-services.pp,1,1.0,1,0
mozilla-releng_build-puppet,rsyslog.pp,7,0.5238095238095238,3,4
mozilla-releng_build-puppet,tftpd.pp,4,0.625,4,0
mozilla-releng_build-puppet,opt.pp,5,0.45454545454545453,5,0
mozilla-releng_build-puppet,bmm.pp,4,0.5,4,0
mozilla-releng_build-puppet,tftp-server.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,xinetd.pp,4,0.25,4,0
mozilla-releng_build-puppet,frontend.pp,1,1.0,1,0
mozilla-releng_build-puppet,logrotate.pp,3,0.5,3,0
mozilla-releng_build-puppet,rsyslog_mysql.pp,4,0.42857142857142855,4,0
mozilla-releng_build-puppet,patch.pp,6,0.16666666666666666,6,0
mozilla-releng_build-puppet,rc_local.pp,3,0.5,3,0
mozilla-releng_build-puppet,inventorysync.pp,3,0.7142857142857143,3,0
mozilla-releng_build-puppet,mozpool.pp,2,0.6666666666666666,2,0
mozilla-releng_build-puppet,file.pp,5,0.3333333333333333,5,0
mozilla-releng_build-puppet,script.pp,2,0.6666666666666666,2,0
mozilla-releng_build-puppet,gittool.pp,4,0.25,4,0
mozilla-releng_build-puppet,retry.pp,4,0.25,4,0
mozilla-releng_build-puppet,git-shared.pp,2,0.5,2,0
mozilla-releng_build-puppet,dbcron.pp,2,0.8333333333333334,2,0
mozilla-releng_build-puppet,desktop.pp,4,0.4,4,0
mozilla-releng_build-puppet,displaymanager.pp,3,0.5,3,0
mozilla-releng_build-puppet,aptrepo.pp,4,0.5555555555555556,4,0
mozilla-releng_build-puppet,fonts.pp,5,0.4,5,0
mozilla-releng_build-puppet,ntpdate.pp,4,0.25,4,0
mozilla-releng_build-puppet,vncserver.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,cleanup.pp,4,0.5714285714285714,4,0
mozilla-releng_build-puppet,locale.pp,3,0.3333333333333333,3,0
mozilla-releng_build-puppet,nodejs.pp,5,0.375,5,0
mozilla-releng_build-puppet,llvm.pp,2,0.5,2,0
mozilla-releng_build-puppet,none.pp,1,1.0,1,0
mozilla-releng_build-puppet,linux_desktop.pp,2,0.5,2,0
