Path,File,contributers,top,major,minor
wikimedia_puppet,parsoid.pp,34,0.13793103448275862,7,27
wikimedia_puppet,applicationserver.pp,23,0.30526315789473685,5,18
wikimedia_puppet,php.pp,24,0.18518518518518517,5,19
wikimedia_puppet,cron.pp,10,0.41379310344827586,4,6
wikimedia_puppet,nice.pp,2,0.5,2,0
wikimedia_puppet,packages.pp,48,0.08022922636103152,5,43
wikimedia_puppet,pybal_check.pp,6,0.3333333333333333,6,0
wikimedia_puppet,sync.pp,17,0.3283582089552239,4,13
wikimedia_puppet,syslog.pp,17,0.14285714285714285,7,10
wikimedia_puppet,conf.pp,15,0.2413793103448276,6,9
wikimedia_puppet,datadirs.pp,3,0.5,3,0
wikimedia_puppet,heartbeat.pp,4,0.4444444444444444,4,0
wikimedia_puppet,snapshot.pp,13,0.35555555555555557,4,9
wikimedia_puppet,users.pp,18,0.14545454545454545,9,9
wikimedia_puppet,rancid.pp,5,0.38095238095238093,4,1
wikimedia_puppet,service.pp,42,0.26169405815423513,5,37
wikimedia_puppet,videoscaler.pp,8,0.4,8,0
wikimedia_puppet,poolcounter.pp,10,0.2857142857142857,10,0
wikimedia_puppet,file_line.pp,2,0.5,2,0
wikimedia_puppet,glance.pp,11,0.27692307692307694,5,6
wikimedia_puppet,keystone.pp,10,0.2727272727272727,4,6
wikimedia_puppet,nova.pp,31,0.34513274336283184,3,28
wikimedia_puppet,puppet.pp,20,0.13592233009708737,8,12
wikimedia_puppet,deployment.pp,46,0.2066869300911854,4,42
wikimedia_puppet,get.pp,3,0.3333333333333333,3,0
wikimedia_puppet,repo.pp,10,0.21428571428571427,6,4
wikimedia_puppet,module.pp,10,0.18181818181818182,10,0
wikimedia_puppet,server_with_motd.pp,1,1.0,1,0
wikimedia_puppet,master.pp,48,0.12915129151291513,4,44
wikimedia_puppet,minion.pp,13,0.25925925925925924,4,9
wikimedia_puppet,salt.pp,17,0.44871794871794873,5,12
wikimedia_puppet,params.pp,16,0.20512820512820512,9,7
wikimedia_puppet,apt.pp,10,0.13333333333333333,10,0
wikimedia_puppet,yum.pp,2,0.5,2,0
wikimedia_puppet,beta.pp,25,0.21367521367521367,7,18
